"review_id","order_id","review_score","review_comment_title","review_comment_message","review_creation_date","review_answer_timestamp"
"c7a26c90398fcc0cea461ff789c86256","ab07bba4aa52c95cfd9d7a418d9be63f",4,,,2018-08-14 00:00:00,2018-08-17 00:29:31
"1735f292e21f22e98924cfa6a82d27e2","3bbf8497fe206b3398e30cae9791847e",4,,,2018-02-06 00:00:00,2018-02-08 23:33:55
"359dc9cd3ad96ad4d7392bbce0ef90cb","f9d0e3b4c20495f400a845fa3aab20c2",5,,Otimo produto,2018-06-15 00:00:00,2018-06-16 08:19:55
"87b41b3e749a5d867306f7e481191e72","91866c79939321e63218d7b71b2b26f8",5,,"Amei a Loja e o produto, pois eles aumentaram minha expectativa enviando um recado escrito de próprio punho e alguns brindes que com certeza me agradaram e que comprarei novamente.",2017-03-09 00:00:00,2017-03-13 19:04:38
"b28fdc1c0a9889da3614eadca9397461","41713846ac2af0e189ba1b8ba8288e64",5,,"São muito profissionais, a entrega foi super rápida. Gostamos muito!",2017-06-24 00:00:00,2017-06-26 00:06:11
"6ea29619ece607f2e6af97a6833bc314","9f14c1ef946ed872bfb5f6c2ca8adc3e",5,Excelente,"Fui muito feliz na minha compra. Inclusive a previsão era para o dia 27/08, recebi dia 13/08. Estão de parabéns!",2018-08-14 00:00:00,2018-08-14 21:46:01
"f613b9cb7ec6e9bcc8fee18ce213340f","a0a94a840605a83bd0775e894314cb31",4,,,2017-09-10 00:00:00,2017-09-10 20:34:52
"52ade27d9540d1511edc3cefd236537f","1facf0f943e2e863012876581d779f16",4,,,2017-07-13 00:00:00,2017-07-24 18:48:14
"663de98451ef8785972482d84156ac0d","0b3407e419ef6be66392971885acce73",2,,"Desta vez meu produto não foi entregue corretamente. Pedi e paguei por 4 unidades, mas na verdade recebi apenas 3. Estou no aguardo de um retorno da loja.",2017-02-11 00:00:00,2017-02-14 09:11:02
"2a6aff1770e4c03037b943a87a6919c7","6848638dc76d21225ff520f55b46b0ef",2,,,2018-04-14 00:00:00,2018-04-16 14:52:17
"851c8cd6bcb13d426babc5fdfce4b567","6716e00d152cf020155cb95a727f5bea",5,,,2017-12-29 00:00:00,2017-12-30 02:39:33
"b11e2457af04d1f876b04b76a932932d","876e774339918c3047914ce3a4180489",5,10,Otimo,2018-05-05 00:00:00,2018-05-06 02:32:33
"a6123a3915b677fd524c6e334d334d26","1b2d622f7ebb8e65f7de3e389f052540",5,,"demora um pouco pra chegar , mas o produto é excelente",2016-10-28 00:00:00,2016-11-02 17:44:12
"6da7660f327b643aa03d7c363e1abfe5","d5b9e35b93a4d8e6fcdac2a40528772c",5,,,2017-09-01 00:00:00,2017-09-01 11:47:44
"a40f0c2a34adeb50bdad53795bb90fad","08b3f1bd357ed38db6e89e3e0f3899be",3,,,2017-11-21 00:00:00,2017-12-21 12:57:02
"d80901b6ca88bfc45aaf3778c12ca200","ea5b8ab951ac72f344bebd303152f748",4,,,2017-12-13 00:00:00,2017-12-15 11:32:19
"72312ab7e59729ea36b22341496a42ba","e2b9859bf979f248fe6fa970d1710b91",5,,Parece otimo vou usar nao usei ainda,2018-04-03 00:00:00,2018-04-05 14:31:32
"adce8a4fc8661991f6561ad6f4533de4","3c140d933d3475ec823f9b748ca5c49f",5,,Jesus te ama,2018-01-10 00:00:00,2018-01-10 20:24:03
"9eb49bbfdfc0c88704ddae2a39fed913","5aa65b67d199200514ab0d0a701199d2",3,,,2017-12-22 00:00:00,2017-12-22 11:16:48
"3b6a71a011847722650c0640010ba78a","78f0db6f25f112d1100e8d940a643fd5",5,,,2017-09-19 00:00:00,2017-09-20 19:11:17
"3be5c66ac2779b7de66f9e64f9e64137","4aa759af4b1d00704872c9858f500702",3,,,2017-04-06 00:00:00,2017-04-06 23:29:04
"7482319eb2be1c916029a92a26681fc3","ea95fbd737e51563fea85200471ce4d6",5,,,2017-09-26 00:00:00,2017-09-26 22:14:53
"d8e70b2cecb4bb6a7a35d058898ba127","7a10425bd53603cfa8f0a9d68b6aeb6e",4,,,2017-12-22 00:00:00,2017-12-26 09:44:39
"ddae3f98e1f0e0e9435945be04c36769","74061a81b1a19f1c62f2f5466d0c2522",5,,Tudo transcorreu bem e superou minhas expectativas!,2018-04-14 00:00:00,2018-04-15 00:14:25
"28ef02b712df0d350cd1b39d0ec0e6df","966aa877aacb92e9ba70a4c8243945ea",5,ótimos produtos,"o produto foi entregue no prazo e veio certinho, funcionando melhor do que eu esperava. Recomendo!",2018-07-07 00:00:00,2018-07-16 15:30:02
"e0976c2c44ab6324d2499752cfa16f5f","621e9c63cf00647b721e1798a1690c74",5,,,2017-10-28 00:00:00,2017-10-28 23:20:58
"863eb377d0cdfc8480efc2ac63dee146","6175b1fa7ea822df4907c8e4b71fc192",5,,,2018-04-18 00:00:00,2018-04-18 21:50:35
"dd90ee2585a5a6f5614b629c53d1b2f5","071d4951a2505f0880cf9db3a48e21f6",4,,"O produto atende para o que foi designado, porem o acabamento dourado arranha com facilidade voltando a cor original.",2017-09-20 00:00:00,2017-09-20 15:06:29
"da77b11c1d8c5ae049b6b6c869976e65","bb1613d6648026373f69004c2b365306",4,,,2018-03-14 00:00:00,2018-03-14 09:09:06
"672f95eab77b4cba6ee299aa2478a3ae","4d3f7c452f20cb1998ad36be6eb74243",5,,,2018-02-15 00:00:00,2018-02-27 22:19:12
"2fd0c1b9d2b6b5bf5623cc380b7914b4","7b2e13ced9ab0896a7cea86bf29c3ec9",5,,,2017-12-30 00:00:00,2017-12-30 16:52:53
"e96bf729d35a5a379312084a16558e84","5c284ea765f41493a972351bb356a00b",4,,,2017-11-29 00:00:00,2017-12-02 14:33:47
"bcad117430e7d63ba4294d2017198f99","4757ef1fa10e5a5cc3e8ec29639f11f1",4,,,2018-04-10 00:00:00,2018-04-13 23:21:34
"f6815ce39d9b80025e972a382dea6fff","35d0b7a55813500142b572061fb539cf",4,,,2018-02-23 00:00:00,2018-02-23 22:00:13
"44f4656acedf47d04e8d9ae9b3c24210","482df43f85d48add2d83b40f3737062d",5,,Adorei o produto e a entrega super rápida!,2018-04-19 00:00:00,2018-04-19 21:45:33
"6571c3172e6f0c85fb3ebbf29f1e5d8f","0b365bbd59e2f75bea276c81bb916dcb",5,,,2018-04-19 00:00:00,2018-04-23 19:04:33
"480e95df6abd7fa5fec5d215d8de1052","6e4364b18cae5024bdcf197ba3a2d1a2",4,,,2017-06-14 00:00:00,2017-06-14 14:58:45
"5d2bc18524dcf9d0a378a2db28c56e67","9b6f76f13e1e4d0d84297002186af20f",5,,Excelente vendedor! Produto bem embalado e em perfeitas condições. E ainda ganhei um brinde. Recomendo.,2018-03-25 00:00:00,2018-03-25 16:19:49
"c04a1e704e352b6e8ca18783b98853af","1857ec1a182661136fe7584592437d51",3,,"Entregaram bem rapido, mais Só não gostei pq veio com defeito (duas manchas ) na cara da boneca.",2017-11-28 00:00:00,2017-11-28 21:46:24
"89d00006ae17938866ed70830c845fbb","fdf440c2e9c4b940d8bac16acb13c7c0",4,,As sacolas são menores do que aparentam.,2018-03-09 00:00:00,2018-03-11 14:05:33
"e0e0834afc3ae142cf6fda85ebca7914","088f428b537f8a80e52118e3e409ed50",4,,,2017-09-02 00:00:00,2017-09-06 22:41:36
"de5f48f8e9513cd5553120633c38623d","ea28640cffa87eb4e40d8c864fb46aae",5,,,2017-11-24 00:00:00,2017-11-24 22:03:06
"fe1f76d1bcd68ee2fa0d4e70aeefe99f","eadacd4909367cdc58880cf410cb7c4c",3,,,2018-02-07 00:00:00,2018-02-14 20:50:37
"25a560d8d4761d8199202aef436f8420","04c35d140fbc805e40f33f6902661c4f",5,,,2018-06-22 00:00:00,2018-06-22 22:42:21
"9082bd25f6dda8c0121a50da2324109d","5e99f3c445038a0709b2aea8e34ed593",4,,Empresa Confiável,2017-07-05 00:00:00,2017-07-06 15:04:58
"3419ea45577d4aad4ceb8598b83cf787","f2c78ae8a51c7fdd3c3f786f6dc49a6c",5,,,2018-04-20 00:00:00,2018-04-23 13:21:11
"ea06920cea926192d7b633c02d95315a","6f4822a6ea32489ed368e0ed3276a3b1",2,,,2017-03-23 00:00:00,2017-03-27 12:04:01
"516e3bb4341b5e3114a6798d0409da3f","13ccf8b8e58a45adbc06ffb651474fdf",4,,"A entrega foi feita em menos de 48h isso pq fiz o pedido num domingo a noite. Porém nao funcionou pois preciso de um conversor, só o cabo não faz isso.",2018-04-25 00:00:00,2018-04-26 00:42:26
"7f3cb973b5642c0133ab0216040f5402","3b694fa216b9963c2df0ad993a355551",3,,,2018-04-13 00:00:00,2018-04-20 15:33:04
"3d35cca8c2f3af6f1fd9bf5fea8c65a5","1ec801f67c9ddedd7232db3f8045adef",5,,,2017-06-16 00:00:00,2017-06-16 11:41:31
"c981f815883bab004b7356eeb1e63510","2c049735a0947b4e13924963336e5b3c",4,,Entrega no prazo.,2017-12-07 00:00:00,2017-12-07 20:09:26
"5475526a7e6a5374bf7553ed34cc9b11","a9d27991266888a1296ce1d63f767380",1,,,2017-03-11 00:00:00,2017-03-19 17:36:34
"0d2d29fb1ef772a5e3cfe27465cd05c6","be86cd9f96e674ebdbb586454780a1ea",3,,"O produto não é igual ao mostrado na imagem anunciada. Estou esperando o tablet chegar, caso não caiba direitinho na capa, vou devolvê-la.",2018-01-23 00:00:00,2018-01-23 19:49:18
"4f01834baa95e8393c109248cc1fdcf9","52d95b0538fecb3014db141985d65d64",4,,,2017-05-31 00:00:00,2017-06-01 01:06:27
"980c3db55eea8dc040bc8130bff3a52a","d59576da0f17d86f09c7bd7dba50cf56",3,,,2017-06-06 00:00:00,2017-06-07 20:28:15
"6b1d7af2ac558a24e0001158628ddf54","8388d391539ea5ba452606fbae76e68e",5,,,2017-06-23 00:00:00,2017-06-24 21:32:50
"9dc570f9207a301eaa610e73dc14c632","841f22552ef7bc21e205df35283025c4",4,,,2018-06-27 00:00:00,2018-06-29 15:14:55
"4c94eb701f6b7e99783250d6451777e5","ecc7087acdf5c36b3e115a2638bcfb92",4,,,2017-09-20 00:00:00,2017-09-23 09:02:48
"5ef62d3edcc4e8334e346f58ecf45c55","3eb78d52f39f1e6f40814845897b7453",5,,,2017-07-27 00:00:00,2017-07-29 15:37:06
"ce75439d2bedac71bf9ec7aab3dc0da9","5790dbdc91eb7734cb388aff90dae5ec",5,,Entrega rápida e produto de ótima qualidade.,2017-07-13 00:00:00,2017-07-15 23:19:52
"56ec9894e3fefc199267f7e0860d8095","9aa4615642ca1c84d5158a8281a919b7",5,,Compra sem problemas. Recomendo. ,2018-03-08 00:00:00,2018-03-09 18:39:52
"763ff9d3a48e7c2d9185edc86dafcbd8","cc72c534117f6b66be178c5ac9235adc",5,,,2017-07-19 00:00:00,2017-07-20 16:38:03
"9180e7ba0464a2a0d3edb0bee2f7c833","70ee39a40074e0c39dda6d286a77d5c5",2,MÉDIO,"Fiz a compra de 2 toner e foi entregue um de cada vez, porém na nota fiscal do 1° produto constava a entrega de 2 produtos, fiz até uma reclamação referente a produto não entregue. Favor pedir atenção",2018-07-05 00:00:00,2018-07-05 19:31:52
"ec99334c7b48e6561a2b38d94ab91821","c1fccaa7401a0afd72cf89d7c2f806df",3,entrega demorada,"recebi dentro do prazo e correto, porem poderia ser mais rápido este atendimento.
do resto ok",2018-08-04 00:00:00,2018-08-07 11:52:23
"77a5cc6f88fe03e41a5783c975e7fcfb","6fed61864e73f5457549fa69ad7c88a2",5,,Corresponde as expectativas,2017-11-25 00:00:00,2017-11-26 21:28:28
"6782f33ec476faa27c70f7a994aded07","935337c314d75668fe94f2a51ade79a3",5,,,2018-07-12 00:00:00,2018-07-15 01:22:21
"a2080bce03b358fde5b799526adacc5a","54cbcc71d2297c81a5f7e90e5d17cafd",5,,,2018-07-21 00:00:00,2018-07-24 15:07:36
"b472cf6fc316f31c27a25a0395d2ed89","9bd46627fb3249657cec3b1320aea004",3,Bom,,2018-08-16 00:00:00,2018-08-18 12:06:15
"2ad4cb4500219fdf5d9a58c5f9dea715","c0abd38f3c86c3d4996c94bcf99df796",5,,,2017-09-07 00:00:00,2017-09-11 12:31:51
"12323ae943861d2cacf25a95630d5e2d","518d8ea442ea12acede1c064a54cae32",3,,,2017-03-28 00:00:00,2017-03-28 18:11:32
"f5d81537552bd6a0b61e936e73f5ba37","f7cc115bdf4af94acf9b6da346ee1c88",4,,,2018-06-07 00:00:00,2018-06-08 00:48:55
"927e697b86066a6c1d30ffef83263727","9bee2a0789ef47ce6515c171c803a285",4,,"Eu amei a babá eletrônica, me ajuda muito na hora do meu bebê dormir no quartinho dele, ou quando não estou por perto. Chegou antes do prazo e em perfeito estado. ",2017-09-26 00:00:00,2017-09-27 01:07:05
"5bb61cb3c3bc88ffed38056f8891fe35","bf16925092e978c7d8f30e217e7ca593",4,,,2018-03-08 00:00:00,2018-03-09 21:46:27
"b8f39c46b0b2a5019d439c5bce63b5b8","5d9b03cb14fe4fbb8f4e9f3de26048f2",2,8,"Esse produto veio certo ,mas já fiz compra anterior que tive que cancelar o pedido pois já estava com atraso de um mês na entrega.
",2018-06-29 00:00:00,2018-06-29 21:47:28
"21851e8a8944cd5f6674498a46b1c363","e289e03a994a1caeb6035f1a6a7c3627",4,,,2018-07-26 00:00:00,2018-07-27 13:42:19
"b6929f3083ba1e78b74b55b953084721","7aa518be998a5e4ae20ebc594ddc96e0",4,,,2017-10-22 00:00:00,2017-11-08 21:53:35
"b4e152d7ce77dc1f4015043ed3e4504d","bfaf2a2f0abc56602d3b0fcf99576126",5,,Excelente site de compras!!!!,2017-08-26 00:00:00,2017-08-29 12:29:00
"72250abbc59f5f90ebf0b2f06b68acf8","3dfb5fab3fd989f43639af9dfd3554f4",5,,Chegou no prazo e corretamente,2018-04-07 00:00:00,2018-04-09 11:54:02
"6bfa17a4e195f1fe76d333ed3e0f9401","0cfc5b8b63bf71f738f96e68adb96b3d",4,,,2018-01-14 00:00:00,2018-01-15 17:32:43
"e4729d191f294a07d82db703cd203aad","1544633fddddf3dd98fd5e9eaeb01b4d",5,Otimooooo,"Recomendo 
Muito bom ",2018-08-15 00:00:00,2018-08-15 13:56:29
"6835ff664345bb97daec01f5a944938b","e7374ec864786dbea6a5478d93332e1b",5,,,2017-08-29 00:00:00,2017-08-30 12:29:14
"642a4a795ca1e2a3d37ba172008ad823","70bdd8e366d92d7256c453272fbe5251",5,,parabens recebi antes do prazo ,2018-04-10 00:00:00,2018-04-13 18:25:01
"581746a825cf9157d211474debc4c77f","49f3ca1235b168529decb2072cc26da8",3,,,2017-12-06 00:00:00,2017-12-07 09:53:51
"9d4d2a99aca8490ea35c25ed61f83c4f","2d27fa8465e2c54b168794e916caf16a",4,,,2018-08-16 00:00:00,2018-08-16 23:09:07
"0a20b84f9811ce4b4568abe3f54db7ea","1cd94ec5da3b3b76e199b3d79666bdfc",4,,"Produto bom, loja boa, mas ficou pequeno e não me serviu",2017-05-31 00:00:00,2017-06-05 22:47:34
"1761bcc27ff49f7db37f690f84a54c24","89a4c233afc16481649ea535f2c9eeba",5,,Continue assim ,2018-04-04 00:00:00,2018-04-09 22:47:56
"a1c66d984df8fb1d65c2e6553bb5dfb9","fb63c6ffdd965418ce463c165f2f0efc",5,,,2017-10-25 00:00:00,2017-10-27 18:42:12
"afcb715fea002f7c75ed92cd73d48bcf","cc0fd6c51b7543009e47b01e9d14b686",1,,Comprei o produto Cortina Decorativa Suellen Para Quarto Ou Sala Cinza 4m e Recebi Cortina Suellen para Sala Quarto 4 Metros Avelã/ Palha. Caso não resolverem ACIONAREI o PROCON-SP,2018-03-15 00:00:00,2018-03-19 13:44:58
"bf2ca9b1aa418e8023e516336a6d1db1","b3f8cce18de7b670b4bf149957000470",5,Top,Produto atende as necessidades ,2018-08-08 00:00:00,2018-08-08 16:37:53
"6e914f7160e0ff38eae0314fffc3918f","337788b92e1812c7665aca6fd8b611e8",5,,,2017-02-11 00:00:00,2017-02-12 04:47:36
"465dc96ca0fa4a25f6b92cf713a4d79d","784dc805e40803fed828b9fbf45b4858",5,,,2017-05-23 00:00:00,2017-05-24 01:08:44
"404d77038137aa24042661acf530c05f","33a8bfc8305e6f0805566fbe433ad880",5,,,2018-05-19 00:00:00,2018-05-22 12:25:38
"f0fe5c1f30996a7fd54ebbed7d0c62bb","a6288025a106ed8a4db8010e42d44577",4,,,2018-08-17 00:00:00,2018-08-18 02:52:59
"e868377384d3327210d214ac5ee51f02","381821a2142de8e51f3d104559f1bfea",4,,Bom,2017-03-30 00:00:00,2017-04-02 12:25:39
"d911fd3ade8c0c6185ecb61e550d5ffa","603ce2ff199feacf630d9362b570e57f",5,Muito antes do prazo,"Muito bom chegou antes do prazo
Muito satisfeito 
",2018-05-18 00:00:00,2018-05-20 16:34:07
"c56f37af17ccc01b0b36a901bee9c641","be560e55f6098370a75dae48230f049a",5,,"EXCELENTE PRODUTO, ESPAÇOSO, ACOMODA MUITO BEM A GARRAFA DE SUCO E A MARMITINHA DO LANCHE. PRODUTO ENTREGUE ANTES DO PRAZO PREVISTO. ",2018-01-31 00:00:00,2018-02-23 19:17:22
"afa641e84c205132c9951a3276aa8c81","1fb42df5f777c1b9bf5790d888e15075",5,,Produto entregue conforme informado e entrega feita antes do prazo dado. Parabéns!,2018-07-03 00:00:00,2018-07-06 00:32:22
"943bdfde85e13defb911dd5d90d80924","78a2b7085250312e26157521788fc8bd",5,,"Entrega antecipada
Produto igual ao anúncio
Nota 10
Super recomendo",2017-11-25 00:00:00,2017-11-25 17:28:01
"c85afda1c8b28f286e6bd96b0dada99f","05a971ae7a83a0b371ae1b5bfc45514e",1,,Fiz uma compra em janeiro e ainda não recebi. Nenhuma explicação sobre o atraso. ,2017-03-19 00:00:00,2017-03-19 04:31:05
"f3a3c4522e1bc04ffe579a4c151d0c91","70e30fe7e59801eb344ca1f7e7f0cee6",5,,"Amei... me deram um prazo e veio bem antes do esperado... produto maravilhoso também... recomendo compras por aqui... seguro, rápido, produto maravilhoso... melhor do que esperava.",2018-04-12 00:00:00,2018-04-13 12:00:33
"1bb339ba2b52f23df3ef0a39b2917c38","c976316357b5231d511f0a03999aa84f",5,Muito bom e rapido,Excelente loja,2018-08-07 00:00:00,2018-08-07 22:14:45
"4eef9586a2a13a302331df6c8564d6b1","2edf4dbc4da7d9813d86079ebd0b7e7b",5,,,2018-01-28 00:00:00,2018-01-30 21:19:55
"1639505d261a28d848b9086e31dd5b6e","4345c17bd8c32982e0456521679480bb",4,,,2018-08-23 00:00:00,2018-08-23 20:02:14
"5590719e3b8e1b6d737edc5fc7f02c7a","8fa458f76ef73aca3834d8092d86dd10",5,,Correu tudo perfeitamente.,2017-05-26 00:00:00,2017-05-27 17:47:27
"3b2763c821ed133aa4b18adb2fc5922b","b4f0db8feaccc3ba21f4998d4927cd4a",5,,,2018-08-02 00:00:00,2018-08-03 00:24:47
"c92191e8060d4510233b3a49ef6d1ffa","134184ef29c3230baa863482261f629f",4,,,2018-05-15 00:00:00,2018-05-16 08:15:07
"d0a8f1ffc54ae6685b22db25ae5020d8","6d3973dc513ec7f3894ef3d39afe52a2",5,,,2018-06-23 00:00:00,2018-06-25 15:41:16
"bfc5bd717b6ae4286ad8bbf6a66ce1aa","767aa0b10b16289b3835d60f0984897a",4,,,2018-05-01 00:00:00,2018-05-02 13:01:48
"5fd337c73543f1ce1f19bb13d6c6d9d2","129752a77c2cbf91fc9892660f83dc79",5,,,2017-06-21 00:00:00,2017-06-22 11:19:56
"7db06cfcdc78d07bb911ba5e67ed175f","e914968a4a80318986033740e89717d8",5,,,2017-08-02 00:00:00,2017-08-03 12:04:53
"8ce9cd79a2d9fa873c440919c7b40a24","98118a946846ed39501f78fef6ff3ea7",5,,Gostei,2018-03-10 00:00:00,2018-03-10 22:42:22
"8bd0b10088eef624196ba06b68865ef7","959ceecf84ceaad064c8c99f1970fb53",5,,,2017-12-05 00:00:00,2017-12-10 01:51:00
"da12b976ff87792384caedae4c87cd59","d8c637c43a0a5a1c7ee79aad5ae359a2",5,SUPER RECOMENDO,"Mercadoria foi entregue bem antes do prazo, exatamente oque comprei, produto maravilhoso, atende minhas necessidade.
Estou muito feliz!",2018-07-14 00:00:00,2018-07-17 00:33:55
"843acce35ffed0c646c20d64550db7ab","dd11631d8b02780b78bd97ec44a1ca8c",5,,Super recomendo; entregraram no tempo certo !,2016-11-05 00:00:00,2016-11-07 11:32:49
"b75c5e153d7d319761a4546bf2133768","b55967b6cc26b76eeee38f4542e43b47",5,,,2018-05-08 00:00:00,2018-05-10 14:06:57
"037c350aebf59e9cc4753f0780f9f2f3","e323604c8f7546deb59dee1db160e268",5,,"sem nenhum problema, recomendo",2017-11-02 00:00:00,2017-11-03 16:19:03
"fe57f9b2319ffbd193c8e73946b70ec9","b34ad58b81cd238099ff8a4bc5ff84de",4,Compra e entrega de morin,"Compra por internet fácil, rápido e confiável. Entrega antes do prazo previsto. Agora falta iniciar a tomar as cápsulas de moranga, e aguardar os benefícios anunciados.",2018-07-11 00:00:00,2018-07-11 22:34:49
"5fd48c5ee0484bb295246fb79aa18383","0b50bea7ba1e8ba7a21b01b7c9d1350b",5,,,2017-11-09 00:00:00,2017-11-09 17:08:44
"ecaedd91141c26f8f2d350a6bde8b6d5","9bc38db4ef1d6f4fd1844e03b30b843e",5,,,2017-12-09 00:00:00,2017-12-10 02:13:35
"2318f92eade9fb2d9210d191e72f7ea9","079ade008533bd5cb246826aceace87d",4,,,2018-01-26 00:00:00,2018-01-27 03:16:58
"a2ebea7dcd60c71c70e444c55596ee18","6a587a7eb18089ffa1628bb4eb427c19",5,,,2018-01-19 00:00:00,2018-01-21 18:48:04
"2d2d1e03609161d5c3f358f32590ce89","46bda15a7762d32270b8141ad9c27c2c",4,,,2018-06-15 00:00:00,2018-06-15 23:40:49
"ddbf26cb55d2c1374e24e7d17790771f","9321ce4aafa9151ff2b57775c8d1ff70",3,,,2018-08-07 00:00:00,2018-08-08 00:02:32
"b9fb7259b39b4b91a8ce7bc62218c86a","b0e40a3e61447dd4231b10489ab96b8e",1,,"Não foi entregue o produto que solicitei. Entrei em contato com as lannister e estou aguardando retorno para a troca pelo produto correto, porém ainda não tive retorno das lannister e já está fora d",2017-07-29 00:00:00,2017-07-31 23:49:12
"5f9b4901e68796ce18fe83709c1997ff","3c37c0f0e8a0e6d94c555141221ddc1d",1,,"descaso total da loja nao recebe o produto e nao entraram em contato comigo bem tempo depois mandaram email pra minha irma e nem deixaram telefone para mim entrar em contato com loja. 
não recomendo.",2017-09-22 00:00:00,2017-09-25 23:49:22
"0316cf6a2c01c9705a37241a8d08dda8","518e50004c3dded8e8a25b96b47d116a",5,,Supero minhas expectativas. Muito bom o produto.,2017-06-07 00:00:00,2017-06-09 19:23:27
"437b4b1e059b6362508034b8b8fc2f46","270c25da086ad763f34a2cd66c6aae7a",1,,Comprei um controle remote Philco. E recebi na minha residência um controle remoto Phillips. ,2018-01-18 00:00:00,2018-01-20 19:33:49
"d0e3cb9292fcc5615ff57b27b55cb4f4","8236871cb131f90f8cea6a9f84140b42",5,,,2017-12-24 00:00:00,2017-12-24 17:52:40
"7bfbc96c824b2e36b11bccadf5e76029","28deb75c8cd00d9b37fc3376aca1cc09",5,,,2018-02-24 00:00:00,2018-02-26 21:37:07
"017a08c8eaa49f015f709267a34757a2","f247c7a7f6677c91066b72c033b635f3",4,,Produto bonito. Achei um pouco pequeno para a cama. ,2018-06-27 00:00:00,2018-06-30 02:57:24
"6a7796e720ff981f6f3b1dadefce706e","aad4cc3a0a8f37c519c7d72ea429c11d",5,Recomendo,O Produto foi entregue ainda antes do prazo previsto.,2018-05-23 00:00:00,2018-05-23 11:33:46
"adc01b76cc438d807450aa51e68620e7","8b4bddf7147c2e258a07697c3db41203",5,,,2018-03-01 00:00:00,2018-03-01 17:34:58
"3ccd45bf681853a72990cd309e801e52","ce9a4145e5720586690aa60fd0128597",5,,,2017-10-18 00:00:00,2017-10-20 22:03:57
"2a56986c94992a5557933c6bf491af2d","5bf0c7788e61420541921eb52120d901",5,,,2017-11-28 00:00:00,2017-11-29 00:05:09
"fe6120496925ac49dd2befe7c9d84f5b","2e7b020eeca2d5b86d5263a996d540bb",5,,Super rápido a entrega. Ficou surpresa com a rapidez.,2018-03-22 00:00:00,2018-03-23 11:45:27
"cb105519a814111be0bf176bcaf2dae6","5879796c147e015b683a59522938d4b8",3,,,2017-09-14 00:00:00,2017-09-15 17:30:19
"b3337e34e8f0cb1a4665c8c5197427b9","957ae16eb95929758c00d37bb8169b6d",5,,,2018-03-02 00:00:00,2018-03-05 14:24:48
"b48cf05a12f29dd2185cf78ce35ada6b","583c73394048a3ce0e1c455904dbaa4c",4,,,2018-06-20 00:00:00,2018-06-20 19:44:54
"bf9751029f326ddb7410f97a14229134","d140e3b2c8717b000f1ea33c496480e8",1,,,2018-02-18 00:00:00,2018-02-20 22:11:02
"993f192ae4ffb309b6cd9bcb078f134d","ae78d443f07cc7da4cb961f34f1bc6a8",5,,,2017-09-30 00:00:00,2017-09-30 09:11:47
"463c6dabaea95dfc1a6b4eda6c34f217","29f46debbf97f1edb3dc66b929004e21",5,,Produto chegou sem nenhum problema e até antes do prazo!,2018-03-22 00:00:00,2018-03-23 14:47:07
"94d8730e5cc750ee619bc09794341c42","00e365f4fc03d1098841af23d05c17a6",5,"Excelente, recomendo",Ótimo produto,2018-08-30 00:00:00,2018-08-30 22:23:09
"feb6014892c593be62c56b33596117d3","e82ad91cbeae230bec5af4afbb1ef6e3",4,,,2018-08-25 00:00:00,2018-08-26 20:48:08
"16b0d53c8ea09204fc33a4dc102e0af3","266ceade77126c8832baca0f856701de",4,,,2018-03-23 00:00:00,2018-03-29 20:31:41
"83411d91f9c066f20fdc0db0b523967f","c097f6812809a5732baad2b6aa8c3541",5,,,2018-03-14 00:00:00,2018-03-19 11:08:02
"61386c466900e8f9a8f548dc6e03cc94","c2dd16198fe0f15a071dc1cefbd4557c",5,,recebi o produto . Obrigado .,2017-12-13 00:00:00,2017-12-14 01:29:19
"60cdc2f9d731f4da8394581ad3e5cd11","6366ce592c90a36450778259cb163cc5",3,muito bom,"entrega no praz, produto entregue com sucesso",2018-08-19 00:00:00,2018-08-21 11:23:51
"81b13982511ec0c56fc02924c8dbaace","68987346a4a9df9cbbb2234b956dd59d",5,,A loja sempre de parabéns.,2017-06-17 00:00:00,2017-06-23 02:50:46
"ec1788886b2f87ae29f8712b6e1b946d","cd02e1b6a025f2d7003c4c8b2ef28baf",5,,,2018-03-09 00:00:00,2018-03-10 02:32:09
"e3a42a0198a87f9b3651c802ac1278c8","5498bf7c13194844d474e73da1ab8bb1",5,,Entrega rápida e o produto de acordo com o descrito,2017-07-27 00:00:00,2017-07-28 00:36:33
"ba336a702825b4e95567eec2797ac5c4","b6f999c6eccbf4df9af77d67c77a8e52",5,,,2017-08-16 00:00:00,2017-08-19 10:35:02
"7013a0d90d84511a6abe2ef9df6ce0b1","6ab1e9ffa5914f8b0f2c4f4eb98e5a2f",4,Recomendo a loja,Entrega antes do prazo previsto.,2018-08-18 00:00:00,2018-08-20 12:51:26
"1698104680cb0f9d53476dfffdcae145","2be45f506aff5e82c64c2b808fe8a93e",5,,,2018-07-26 00:00:00,2018-07-27 11:56:11
"36e03c75dcd253dc2df3991b66903229","d582719e4c601c4654de3f18049afd59",5,,"Loja ótima de comprar,,produto muito bem imbalado...parabens",2017-12-08 00:00:00,2017-12-08 21:42:18
"5f7598b58ab3da70853bb85afa72470c","0782e07a7692b86e29c3fcec805b3bfc",5,,,2018-07-07 00:00:00,2018-07-08 02:58:06
"cbf847499d4917e61a0064729a87e1fb","25273b22ff54701a1030f32669e15d07",5,,,2018-06-03 00:00:00,2018-06-05 12:36:04
